Best trial: 815. Best value: 0.0300953: 100%
 1000/1000 [2:01:27<00:00,  7.88s/it]
[I 2025-08-03 12:34:25,490] Trial 248 finished with value: 0.030183099722151652 and parameters: {'min_abs_corr': 0.006571354308810941, 'max_pair_corr': 0.9646704486487102, 'n_estimators': 1447, 'learning_rate': 0.010647263217599099, 'max_depth': 7, 'num_leaves': 276, 'min_child_samples': 6, 'min_child_weight': 0.02239289101092393, 'subsample': 0.6008752440988343, 'colsample_bytree': 0.3781141626111342, 'reg_alpha': 0.002393720593533512, 'reg_lambda': 0.08645624138103739}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:34:33,630] Trial 249 finished with value: 0.03028705371530674 and parameters: {'min_abs_corr': 0.006566331568707082, 'max_pair_corr': 0.9660932735506816, 'n_estimators': 1445, 'learning_rate': 0.010645498797865277, 'max_depth': 8, 'num_leaves': 279, 'min_child_samples': 6, 'min_child_weight': 0.02223482428507747, 'subsample': 0.6013703678379261, 'colsample_bytree': 0.37774923267511473, 'reg_alpha': 0.0023968488814991424, 'reg_lambda': 0.08618404254896991}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:34:41,388] Trial 250 finished with value: 0.030725378400945448 and parameters: {'min_abs_corr': 0.006574377923729253, 'max_pair_corr': 0.9687619437425012, 'n_estimators': 1444, 'learning_rate': 0.010646882477517747, 'max_depth': 8, 'num_leaves': 280, 'min_child_samples': 6, 'min_child_weight': 0.02230743727919094, 'subsample': 0.6009261258829972, 'colsample_bytree': 0.3774941163815244, 'reg_alpha': 0.0023931509188731717, 'reg_lambda': 0.08612745713087963}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:34:49,475] Trial 251 finished with value: 0.03037745988705262 and parameters: {'min_abs_corr': 0.006558014159727362, 'max_pair_corr': 0.9633955228245369, 'n_estimators': 1444, 'learning_rate': 0.010652033266792489, 'max_depth': 8, 'num_leaves': 278, 'min_child_samples': 6, 'min_child_weight': 0.02227263720006345, 'subsample': 0.6023700668284505, 'colsample_bytree': 0.3801526989849014, 'reg_alpha': 0.0023848640062189364, 'reg_lambda': 0.08498682330064428}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:34:57,551] Trial 252 finished with value: 0.030379840025129924 and parameters: {'min_abs_corr': 0.006591940854729815, 'max_pair_corr': 0.9658428051239314, 'n_estimators': 1447, 'learning_rate': 0.01066239533763101, 'max_depth': 8, 'num_leaves': 282, 'min_child_samples': 6, 'min_child_weight': 0.022178784459823624, 'subsample': 0.6003787006931653, 'colsample_bytree': 0.3788503594228504, 'reg_alpha': 0.002412184997590809, 'reg_lambda': 0.08583385596759349}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:35:05,515] Trial 253 finished with value: 0.03074304500692653 and parameters: {'min_abs_corr': 0.006677119362133546, 'max_pair_corr': 0.9706632467222855, 'n_estimators': 1475, 'learning_rate': 0.010528309977662517, 'max_depth': 8, 'num_leaves': 274, 'min_child_samples': 6, 'min_child_weight': 0.02240917253268651, 'subsample': 0.6034363218374909, 'colsample_bytree': 0.37738087483736443, 'reg_alpha': 0.0023768167187498274, 'reg_lambda': 0.08641990618413435}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:35:13,642] Trial 254 finished with value: 0.030335457646691055 and parameters: {'min_abs_corr': 0.006618856867656725, 'max_pair_corr': 0.964622207032163, 'n_estimators': 1444, 'learning_rate': 0.010609411330515866, 'max_depth': 8, 'num_leaves': 279, 'min_child_samples': 6, 'min_child_weight': 0.022475996722926772, 'subsample': 0.5977781546857341, 'colsample_bytree': 0.38042305989612046, 'reg_alpha': 0.002411127301254174, 'reg_lambda': 0.08608585040249055}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:35:21,752] Trial 255 finished with value: 0.03023778220582705 and parameters: {'min_abs_corr': 0.006647419144021667, 'max_pair_corr': 0.9637079193502446, 'n_estimators': 1445, 'learning_rate': 0.010606181472661295, 'max_depth': 8, 'num_leaves': 279, 'min_child_samples': 6, 'min_child_weight': 0.022239146163249505, 'subsample': 0.5995464446582673, 'colsample_bytree': 0.37876785584816913, 'reg_alpha': 0.0024078920182744436, 'reg_lambda': 0.08550301369225767}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:35:29,629] Trial 256 finished with value: 0.030643974826737752 and parameters: {'min_abs_corr': 0.006643722875848185, 'max_pair_corr': 0.9685841828199176, 'n_estimators': 1450, 'learning_rate': 0.010609013128039753, 'max_depth': 8, 'num_leaves': 281, 'min_child_samples': 6, 'min_child_weight': 0.022225374518097342, 'subsample': 0.5989457328580202, 'colsample_bytree': 0.3810057473972978, 'reg_alpha': 0.0024096766747650667, 'reg_lambda': 0.08549404083760061}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:35:37,249] Trial 257 finished with value: 0.030798415503137277 and parameters: {'min_abs_corr': 0.006604164327743347, 'max_pair_corr': 0.9654109612187196, 'n_estimators': 1442, 'learning_rate': 0.01058029205998052, 'max_depth': 8, 'num_leaves': 278, 'min_child_samples': 7, 'min_child_weight': 0.022493981230141527, 'subsample': 0.59694918740365, 'colsample_bytree': 0.37846329842612836, 'reg_alpha': 0.0024102297419472444, 'reg_lambda': 0.08670148927517299}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:35:45,375] Trial 258 finished with value: 0.03036701519225049 and parameters: {'min_abs_corr': 0.006628270346784399, 'max_pair_corr': 0.9613312228665737, 'n_estimators': 1465, 'learning_rate': 0.010483728461668337, 'max_depth': 8, 'num_leaves': 280, 'min_child_samples': 6, 'min_child_weight': 0.022224920525885726, 'subsample': 0.6044208629295545, 'colsample_bytree': 0.3809490269115758, 'reg_alpha': 0.002420606485530619, 'reg_lambda': 0.08606138682078135}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:35:53,786] Trial 259 finished with value: 0.030328616155361327 and parameters: {'min_abs_corr': 0.006571267009117744, 'max_pair_corr': 0.9632303889998964, 'n_estimators': 1481, 'learning_rate': 0.010559387297307037, 'max_depth': 8, 'num_leaves': 278, 'min_child_samples': 6, 'min_child_weight': 0.022344224951829236, 'subsample': 0.6017167935959503, 'colsample_bytree': 0.38273569060008805, 'reg_alpha': 0.0023432105874179416, 'reg_lambda': 0.08530314723889276}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:36:02,226] Trial 260 finished with value: 0.0307009711009688 and parameters: {'min_abs_corr': 0.006682525576560871, 'max_pair_corr': 0.9759817192296175, 'n_estimators': 1461, 'learning_rate': 0.010547140602233057, 'max_depth': 8, 'num_leaves': 279, 'min_child_samples': 6, 'min_child_weight': 0.02259104413945203, 'subsample': 0.6078041951594356, 'colsample_bytree': 0.38207197485459765, 'reg_alpha': 0.0023102774701148263, 'reg_lambda': 0.08537456436582543}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:36:10,606] Trial 261 finished with value: 0.030754909653796885 and parameters: {'min_abs_corr': 0.006566709542842831, 'max_pair_corr': 0.9727052448702367, 'n_estimators': 1439, 'learning_rate': 0.010600824716658828, 'max_depth': 8, 'num_leaves': 277, 'min_child_samples': 6, 'min_child_weight': 0.02246743863298057, 'subsample': 0.6015751901440739, 'colsample_bytree': 0.37727311219942056, 'reg_alpha': 0.002387163047868714, 'reg_lambda': 0.08499021398397243}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:36:18,852] Trial 262 finished with value: 0.030314806505044305 and parameters: {'min_abs_corr': 0.006552706992872194, 'max_pair_corr': 0.964279492450044, 'n_estimators': 1480, 'learning_rate': 0.010536976287215078, 'max_depth': 8, 'num_leaves': 282, 'min_child_samples': 6, 'min_child_weight': 0.02210887040747924, 'subsample': 0.601700721721141, 'colsample_bytree': 0.3801633543544602, 'reg_alpha': 0.0023987290821226898, 'reg_lambda': 0.08478060942960988}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:36:26,912] Trial 263 finished with value: 0.03070948377781113 and parameters: {'min_abs_corr': 0.006581963316779222, 'max_pair_corr': 0.9669338747938052, 'n_estimators': 1500, 'learning_rate': 0.010554970617157086, 'max_depth': 8, 'num_leaves': 282, 'min_child_samples': 6, 'min_child_weight': 0.0222740391936546, 'subsample': 0.604701428026143, 'colsample_bytree': 0.3795024845701053, 'reg_alpha': 0.002340274199632092, 'reg_lambda': 0.08477493158270571}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:36:34,909] Trial 264 finished with value: 0.030314559121509498 and parameters: {'min_abs_corr': 0.006558571147660174, 'max_pair_corr': 0.9619818048140799, 'n_estimators': 1441, 'learning_rate': 0.01065858033478776, 'max_depth': 8, 'num_leaves': 279, 'min_child_samples': 6, 'min_child_weight': 0.022142168228977195, 'subsample': 0.6024419640347303, 'colsample_bytree': 0.3804930985655803, 'reg_alpha': 0.0023944867447164902, 'reg_lambda': 0.08566801331193401}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:36:42,908] Trial 265 finished with value: 0.03035680756923819 and parameters: {'min_abs_corr': 0.006619296343496342, 'max_pair_corr': 0.9620911999944426, 'n_estimators': 1436, 'learning_rate': 0.010663935021265036, 'max_depth': 8, 'num_leaves': 284, 'min_child_samples': 6, 'min_child_weight': 0.02220394924465428, 'subsample': 0.6019527304731171, 'colsample_bytree': 0.3804453551445036, 'reg_alpha': 0.002395174093322294, 'reg_lambda': 0.08562633257465949}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:36:50,841] Trial 266 finished with value: 0.030670890415162733 and parameters: {'min_abs_corr': 0.006550612898579881, 'max_pair_corr': 0.9669280472004507, 'n_estimators': 1459, 'learning_rate': 0.010606864103879753, 'max_depth': 8, 'num_leaves': 283, 'min_child_samples': 6, 'min_child_weight': 0.022112934110140543, 'subsample': 0.6063948274248465, 'colsample_bytree': 0.3823590068964676, 'reg_alpha': 0.002420056303727273, 'reg_lambda': 0.08584289736195737}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:36:58,665] Trial 267 finished with value: 0.030306247046832 and parameters: {'min_abs_corr': 0.006596409898329219, 'max_pair_corr': 0.9634137979816443, 'n_estimators': 1411, 'learning_rate': 0.010521469864509579, 'max_depth': 8, 'num_leaves': 279, 'min_child_samples': 6, 'min_child_weight': 0.022086344639754417, 'subsample': 0.5996300412237798, 'colsample_bytree': 0.37859571335073855, 'reg_alpha': 0.0024040071871868156, 'reg_lambda': 0.0841948971892888}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:37:06,564] Trial 268 finished with value: 0.03033678164116933 and parameters: {'min_abs_corr': 0.006595020157798831, 'max_pair_corr': 0.9624166193643797, 'n_estimators': 1413, 'learning_rate': 0.010487244988758752, 'max_depth': 8, 'num_leaves': 280, 'min_child_samples': 6, 'min_child_weight': 0.022097638841778025, 'subsample': 0.5999177233234606, 'colsample_bytree': 0.3788189385109703, 'reg_alpha': 0.0024004535997440217, 'reg_lambda': 0.08455105816086828}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:37:14,499] Trial 269 finished with value: 0.030686374187190057 and parameters: {'min_abs_corr': 0.006569290378575288, 'max_pair_corr': 0.9716942693909374, 'n_estimators': 1464, 'learning_rate': 0.010534546323098325, 'max_depth': 8, 'num_leaves': 279, 'min_child_samples': 6, 'min_child_weight': 0.022308822348452537, 'subsample': 0.6028352044427961, 'colsample_bytree': 0.3770859454388053, 'reg_alpha': 0.0024062118803072495, 'reg_lambda': 0.08379852860237022}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:37:22,816] Trial 270 finished with value: 0.030351117736627457 and parameters: {'min_abs_corr': 0.0066689659762618255, 'max_pair_corr': 0.9646639051967708, 'n_estimators': 1477, 'learning_rate': 0.010567334997337917, 'max_depth': 8, 'num_leaves': 282, 'min_child_samples': 6, 'min_child_weight': 0.02213411342708231, 'subsample': 0.6001611383948502, 'colsample_bytree': 0.3805607455611567, 'reg_alpha': 0.0023494840849636166, 'reg_lambda': 0.08543110697801272}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:37:30,812] Trial 271 finished with value: 0.03041783811731774 and parameters: {'min_abs_corr': 0.00655104354332745, 'max_pair_corr': 0.960725898525875, 'n_estimators': 1433, 'learning_rate': 0.01062020618792284, 'max_depth': 8, 'num_leaves': 279, 'min_child_samples': 6, 'min_child_weight': 0.02223505774392384, 'subsample': 0.6096494851473742, 'colsample_bytree': 0.378911044623847, 'reg_alpha': 0.0023910766048505275, 'reg_lambda': 0.08423449000380412}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:37:38,473] Trial 272 finished with value: 0.030786859789904177 and parameters: {'min_abs_corr': 0.006622834343559152, 'max_pair_corr': 0.9662304551773969, 'n_estimators': 1458, 'learning_rate': 0.010481765366041389, 'max_depth': 8, 'num_leaves': 278, 'min_child_samples': 7, 'min_child_weight': 0.022332077005236543, 'subsample': 0.6035993745743781, 'colsample_bytree': 0.3828522555256987, 'reg_alpha': 0.0023697813125961456, 'reg_lambda': 0.0844513212505232}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:37:46,508] Trial 273 finished with value: 0.030347576985760304 and parameters: {'min_abs_corr': 0.006588272930442049, 'max_pair_corr': 0.9602547833419697, 'n_estimators': 1479, 'learning_rate': 0.01057095917663406, 'max_depth': 8, 'num_leaves': 281, 'min_child_samples': 6, 'min_child_weight': 0.0221728605075318, 'subsample': 0.599087547719664, 'colsample_bytree': 0.3804034605395455, 'reg_alpha': 0.0023977563134606385, 'reg_lambda': 0.08399904620102112}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:37:55,448] Trial 274 finished with value: 0.03052172144166245 and parameters: {'min_abs_corr': 0.006545359970220122, 'max_pair_corr': 0.9642249231251241, 'n_estimators': 1404, 'learning_rate': 0.010663087762114406, 'max_depth': 9, 'num_leaves': 277, 'min_child_samples': 6, 'min_child_weight': 0.022359377525265452, 'subsample': 0.6020022887024746, 'colsample_bytree': 0.3844641129319255, 'reg_alpha': 0.0023863575124770863, 'reg_lambda': 0.08296803189333281}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:38:04,081] Trial 275 finished with value: 0.030769041983541228 and parameters: {'min_abs_corr': 0.0066476135754477556, 'max_pair_corr': 0.9705424793054306, 'n_estimators': 1439, 'learning_rate': 0.010515645060393798, 'max_depth': 8, 'num_leaves': 275, 'min_child_samples': 5, 'min_child_weight': 0.022092152174481024, 'subsample': 0.5968451676796429, 'colsample_bytree': 0.381356307167584, 'reg_alpha': 0.002327665134914776, 'reg_lambda': 0.08616674903360226}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:38:12,178] Trial 276 finished with value: 0.030324503829564708 and parameters: {'min_abs_corr': 0.006572716929454639, 'max_pair_corr': 0.9592896896398373, 'n_estimators': 1478, 'learning_rate': 0.01060098004162178, 'max_depth': 8, 'num_leaves': 283, 'min_child_samples': 6, 'min_child_weight': 0.019755718857736977, 'subsample': 0.5990681701223068, 'colsample_bytree': 0.379072524697776, 'reg_alpha': 0.0024187471864727376, 'reg_lambda': 0.08571080892377778}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:38:20,187] Trial 277 finished with value: 0.03056217944725595 and parameters: {'min_abs_corr': 0.006333899115380847, 'max_pair_corr': 0.957900624675427, 'n_estimators': 1471, 'learning_rate': 0.010585987710120679, 'max_depth': 8, 'num_leaves': 283, 'min_child_samples': 6, 'min_child_weight': 0.019808253935682335, 'subsample': 0.6055240728403908, 'colsample_bytree': 0.3783046159357863, 'reg_alpha': 0.0024216716968285673, 'reg_lambda': 0.08566657067008847}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:38:29,362] Trial 278 finished with value: 0.03039939735946756 and parameters: {'min_abs_corr': 0.006566708733295179, 'max_pair_corr': 0.9595911507444772, 'n_estimators': 1485, 'learning_rate': 0.010431530679914173, 'max_depth': 9, 'num_leaves': 281, 'min_child_samples': 6, 'min_child_weight': 0.019283182391778998, 'subsample': 0.6009375637679809, 'colsample_bytree': 0.3831563985249591, 'reg_alpha': 0.002401423296273761, 'reg_lambda': 0.08526004101164339}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:38:37,404] Trial 279 finished with value: 0.030358697750283502 and parameters: {'min_abs_corr': 0.00652699381891838, 'max_pair_corr': 0.9608956619003425, 'n_estimators': 1477, 'learning_rate': 0.010530750258867738, 'max_depth': 8, 'num_leaves': 277, 'min_child_samples': 6, 'min_child_weight': 0.01952712217221949, 'subsample': 0.607570457828132, 'colsample_bytree': 0.37944349727499405, 'reg_alpha': 0.0023904334887900535, 'reg_lambda': 0.08571560082689166}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:38:45,679] Trial 280 finished with value: 0.030387090738834048 and parameters: {'min_abs_corr': 0.006296216463564277, 'max_pair_corr': 0.9588802117561878, 'n_estimators': 1499, 'learning_rate': 0.010623541913690618, 'max_depth': 8, 'num_leaves': 271, 'min_child_samples': 6, 'min_child_weight': 0.022245088774354244, 'subsample': 0.602973045133954, 'colsample_bytree': 0.38167583021239576, 'reg_alpha': 0.0024164504979422557, 'reg_lambda': 0.08469977685826101}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:38:54,930] Trial 281 finished with value: 0.03058032722005869 and parameters: {'min_abs_corr': 0.006599333087136617, 'max_pair_corr': 0.9631981544620695, 'n_estimators': 1457, 'learning_rate': 0.010559049437318193, 'max_depth': 9, 'num_leaves': 275, 'min_child_samples': 6, 'min_child_weight': 0.01993572179800737, 'subsample': 0.5987086536838645, 'colsample_bytree': 0.3842694883961086, 'reg_alpha': 0.002378564182828474, 'reg_lambda': 0.08641706736442975}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:38:58,584] Trial 282 finished with value: 0.031721027686870136 and parameters: {'min_abs_corr': 0.006573946071209808, 'max_pair_corr': 0.9577412869161841, 'n_estimators': 463, 'learning_rate': 0.010630840327086947, 'max_depth': 8, 'num_leaves': 283, 'min_child_samples': 6, 'min_child_weight': 0.022564343509853764, 'subsample': 0.5963202162986123, 'colsample_bytree': 0.3784369772781096, 'reg_alpha': 0.0024063152625683217, 'reg_lambda': 0.08522424112047175}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:39:06,270] Trial 283 finished with value: 0.030849260371279285 and parameters: {'min_abs_corr': 0.006546188792306417, 'max_pair_corr': 0.9697107077856805, 'n_estimators': 1419, 'learning_rate': 0.0104957236617325, 'max_depth': 8, 'num_leaves': 272, 'min_child_samples': 6, 'min_child_weight': 0.02235684875072335, 'subsample': 0.6043061014583276, 'colsample_bytree': 0.3771666078177492, 'reg_alpha': 0.002397414346832634, 'reg_lambda': 0.08586472439914021}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:39:14,487] Trial 284 finished with value: 0.030669889665498107 and parameters: {'min_abs_corr': 0.006508248454122711, 'max_pair_corr': 0.9749387976332944, 'n_estimators': 1479, 'learning_rate': 0.010570083442612, 'max_depth': 8, 'num_leaves': 278, 'min_child_samples': 6, 'min_child_weight': 0.022493346300541735, 'subsample': 0.6004076564566095, 'colsample_bytree': 0.38172331304316565, 'reg_alpha': 0.002422209116673348, 'reg_lambda': 0.0833280934645999}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:39:22,567] Trial 285 finished with value: 0.030657341680757223 and parameters: {'min_abs_corr': 0.006581851502853011, 'max_pair_corr': 0.9575722477500181, 'n_estimators': 1457, 'learning_rate': 0.010460460009312703, 'max_depth': 8, 'num_leaves': 238, 'min_child_samples': 6, 'min_child_weight': 0.02228931358148988, 'subsample': 0.5954778960970581, 'colsample_bytree': 0.38373002088039754, 'reg_alpha': 0.0023630712254064288, 'reg_lambda': 0.08517960225945563}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:39:29,748] Trial 286 finished with value: 0.030629851528542452 and parameters: {'min_abs_corr': 0.0065354761665560165, 'max_pair_corr': 0.9668128204090402, 'n_estimators': 1432, 'learning_rate': 0.010660181245509676, 'max_depth': 8, 'num_leaves': 276, 'min_child_samples': 7, 'min_child_weight': 0.018932532597737358, 'subsample': 0.5989462654075803, 'colsample_bytree': 0.38005602178199055, 'reg_alpha': 0.0024084003288502654, 'reg_lambda': 0.08624443249831332}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:39:37,879] Trial 287 finished with value: 0.03075790957466959 and parameters: {'min_abs_corr': 0.006558833144666258, 'max_pair_corr': 0.9573867920239445, 'n_estimators': 1481, 'learning_rate': 0.01052412942698384, 'max_depth': 8, 'num_leaves': 249, 'min_child_samples': 6, 'min_child_weight': 0.0220552263372008, 'subsample': 0.6021044600144146, 'colsample_bytree': 0.38494185257473784, 'reg_alpha': 0.002384889508180927, 'reg_lambda': 0.08480912238849679}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:39:47,188] Trial 288 finished with value: 0.0303896982003831 and parameters: {'min_abs_corr': 0.006597757067361694, 'max_pair_corr': 0.9617630672975761, 'n_estimators': 1500, 'learning_rate': 0.010595081363185694, 'max_depth': 9, 'num_leaves': 274, 'min_child_samples': 6, 'min_child_weight': 0.022590687949490148, 'subsample': 0.604941209534608, 'colsample_bytree': 0.37899395444354306, 'reg_alpha': 0.0024163504143862413, 'reg_lambda': 0.08654655584487263}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:39:55,018] Trial 289 finished with value: 0.030398002030260413 and parameters: {'min_abs_corr': 0.006709407538694695, 'max_pair_corr': 0.9687669758041769, 'n_estimators': 1458, 'learning_rate': 0.010621320950995406, 'max_depth': 8, 'num_leaves': 280, 'min_child_samples': 6, 'min_child_weight': 0.02219605185582335, 'subsample': 0.611152908900841, 'colsample_bytree': 0.3820857547838987, 'reg_alpha': 0.0023928040401251086, 'reg_lambda': 0.08601468518797573}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:02,912] Trial 290 finished with value: 0.030802303471888608 and parameters: {'min_abs_corr': 0.006520590564409071, 'max_pair_corr': 0.9558853735684536, 'n_estimators': 1398, 'learning_rate': 0.010398619192058815, 'max_depth': 8, 'num_leaves': 273, 'min_child_samples': 6, 'min_child_weight': 0.022405193945650177, 'subsample': 0.6074261358701326, 'colsample_bytree': 0.3867720662236557, 'reg_alpha': 0.002403887067711229, 'reg_lambda': 0.085621355137256}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:12,416] Trial 291 finished with value: 0.03055787205912742 and parameters: {'min_abs_corr': 0.006559222186028782, 'max_pair_corr': 0.963880832730836, 'n_estimators': 1500, 'learning_rate': 0.010537281091381493, 'max_depth': 9, 'num_leaves': 271, 'min_child_samples': 6, 'min_child_weight': 0.022507115278389278, 'subsample': 0.5963889026571552, 'colsample_bytree': 0.38306435376531145, 'reg_alpha': 0.0024240633690308854, 'reg_lambda': 0.08693370575161036}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:14,640] Trial 292 finished with value: 0.03660600023422403 and parameters: {'min_abs_corr': 0.006385105083643945, 'max_pair_corr': 1.0555103017462946, 'n_estimators': 1437, 'learning_rate': 0.010587713489653788, 'max_depth': 2, 'num_leaves': 277, 'min_child_samples': 6, 'min_child_weight': 0.022340204394131105, 'subsample': 0.5999830333039905, 'colsample_bytree': 0.3803947383887237, 'reg_alpha': 0.0023735825877977215, 'reg_lambda': 0.08635653382944339}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:20,852] Trial 293 finished with value: 0.030531146101894845 and parameters: {'min_abs_corr': 0.006611751065354971, 'max_pair_corr': 0.9559513775204519, 'n_estimators': 1463, 'learning_rate': 0.010665137497536113, 'max_depth': 6, 'num_leaves': 203, 'min_child_samples': 6, 'min_child_weight': 0.022601448844113706, 'subsample': 0.594951161040092, 'colsample_bytree': 0.37706938677641677, 'reg_alpha': 0.002397264063574589, 'reg_lambda': 0.08672322901735897}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:28,724] Trial 294 finished with value: 0.030442958848309977 and parameters: {'min_abs_corr': 0.006577892751413385, 'max_pair_corr': 0.9613083617620898, 'n_estimators': 1418, 'learning_rate': 0.010500800348499824, 'max_depth': 8, 'num_leaves': 281, 'min_child_samples': 6, 'min_child_weight': 0.019641070994449457, 'subsample': 0.6019790069224283, 'colsample_bytree': 0.3790940420960397, 'reg_alpha': 0.002411293358935216, 'reg_lambda': 0.0842210184552732}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:37,383] Trial 295 finished with value: 0.03063202629883991 and parameters: {'min_abs_corr': 0.006508683210978893, 'max_pair_corr': 0.9732713395164173, 'n_estimators': 1477, 'learning_rate': 0.010559321939027689, 'max_depth': 8, 'num_leaves': 275, 'min_child_samples': 6, 'min_child_weight': 0.02242128550605068, 'subsample': 0.597848403935016, 'colsample_bytree': 0.38164300366605197, 'reg_alpha': 0.0023840755327828615, 'reg_lambda': 0.08553834742738727}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:41,388] Trial 296 finished with value: 0.03105573529248748 and parameters: {'min_abs_corr': 0.00664314555175248, 'max_pair_corr': 0.9653940596682659, 'n_estimators': 637, 'learning_rate': 0.010613151844030163, 'max_depth': 7, 'num_leaves': 267, 'min_child_samples': 6, 'min_child_weight': 0.02225717640476256, 'subsample': 0.6055277837099581, 'colsample_bytree': 0.38443701288814225, 'reg_alpha': 0.0024147522517460824, 'reg_lambda': 0.08602251006149807}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:49,200] Trial 297 finished with value: 0.030875636124849743 and parameters: {'min_abs_corr': 0.00653651793662057, 'max_pair_corr': 0.9588719387204501, 'n_estimators': 1447, 'learning_rate': 0.010624411357337183, 'max_depth': 8, 'num_leaves': 211, 'min_child_samples': 6, 'min_child_weight': 0.022195021840737364, 'subsample': 0.5997233219493092, 'colsample_bytree': 0.37870614112939116, 'reg_alpha': 0.0024030738881563565, 'reg_lambda': 0.08499301409245323}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:40:58,565] Trial 298 finished with value: 0.03071276757133743 and parameters: {'min_abs_corr': 0.006797262995843662, 'max_pair_corr': 0.95660480755859, 'n_estimators': 1472, 'learning_rate': 0.01045327314304098, 'max_depth': 10, 'num_leaves': 279, 'min_child_samples': 7, 'min_child_weight': 0.01901347354217125, 'subsample': 0.6038107778484852, 'colsample_bytree': 0.3814116820394194, 'reg_alpha': 0.002389892176243778, 'reg_lambda': 0.08696828685599338}. Best is trial 247 with value: 0.03012119889640085.
[I 2025-08-03 12:41:05,629] Trial 299 finished with value: 0.030711962873347376 and parameters: {'min_abs_corr': 0.006606908927173684, 'max_pair_corr': 0.9691104382283021, 'n_estimators': 1500, 'learning_rate': 0.010543039540736238, 'max_depth': 7, 'num_leaves': 271, 'min_child_samples': 6, 'min_child_weight': 0.022099844284282515, 'subsample': 0.5942527953753928, 'colsample_bytree': 0.38330893542958405, 'reg_alpha': 0.002426490090715422, 'reg_lambda': 0.09855805659063852}. Best is trial 247 with value: 0.03012119889640085.
