Best trial: 431. Best value: 0.0288038: 100%
 1000/1000 [7:52:59<00:00, 29.78s/it]
[I 2025-08-01 10:45:02,250] Trial 172 finished with value: 0.03016734832254071 and parameters: {'min_abs_corr': 0.041098284723330665, 'max_pair_corr': 0.9739335342654295, 'iterations': 1954, 'learning_rate': 0.03385183337648674, 'depth': 4, 'l2_leaf_reg': 3.385483384507072, 'subsample': 0.5732865207599348, 'rsm': 0.7747604229275225, 'bagging_temperature': 0.4343895796392904}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:45:20,245] Trial 173 finished with value: 0.03016309755694453 and parameters: {'min_abs_corr': 0.030655837457968176, 'max_pair_corr': 0.9763982786559766, 'iterations': 1893, 'learning_rate': 0.02332395660557384, 'depth': 4, 'l2_leaf_reg': 4.398108287469797, 'subsample': 0.5882682472833163, 'rsm': 0.754475358505172, 'bagging_temperature': 0.4737001170131911}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:45:41,044] Trial 174 finished with value: 0.029420251035117074 and parameters: {'min_abs_corr': 0.038214085669706924, 'max_pair_corr': 0.9796945052259317, 'iterations': 1999, 'learning_rate': 0.029779042612488628, 'depth': 4, 'l2_leaf_reg': 4.8048356667402, 'subsample': 0.6021930725441726, 'rsm': 0.9290225944191426, 'bagging_temperature': 0.41261005387355654}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:46:01,154] Trial 175 finished with value: 0.030360961462185188 and parameters: {'min_abs_corr': 0.03844787339537508, 'max_pair_corr': 0.9800335582889202, 'iterations': 1925, 'learning_rate': 0.026520041969458102, 'depth': 4, 'l2_leaf_reg': 4.947895656229271, 'subsample': 0.5989730952816461, 'rsm': 0.9299006042549706, 'bagging_temperature': 0.4039844510274426}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:46:34,380] Trial 176 finished with value: 0.030018438443342753 and parameters: {'min_abs_corr': 0.035027761101802606, 'max_pair_corr': 0.9829174239981007, 'iterations': 1999, 'learning_rate': 0.030661733104775084, 'depth': 5, 'l2_leaf_reg': 4.764846657120228, 'subsample': 0.992354778885818, 'rsm': 0.9598357393788435, 'bagging_temperature': 0.3476039137790037}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:46:53,491] Trial 177 finished with value: 0.030093021692864753 and parameters: {'min_abs_corr': 0.038828021956610025, 'max_pair_corr': 0.9787694358640812, 'iterations': 1827, 'learning_rate': 0.02031723979928668, 'depth': 4, 'l2_leaf_reg': 4.589428279260269, 'subsample': 0.5742161985351815, 'rsm': 0.9199504214419273, 'bagging_temperature': 0.6197462379554046}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:48:06,044] Trial 178 finished with value: 0.030847371765106234 and parameters: {'min_abs_corr': 0.042691971273972305, 'max_pair_corr': 0.9814323346504082, 'iterations': 1671, 'learning_rate': 0.016915395946954775, 'depth': 7, 'l2_leaf_reg': 5.401390245944877, 'subsample': 0.5683363636157706, 'rsm': 0.8914097314167372, 'bagging_temperature': 0.36825937811749954}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:48:53,241] Trial 179 finished with value: 0.03006965803723321 and parameters: {'min_abs_corr': 0.04055991304552205, 'max_pair_corr': 0.9746397432974202, 'iterations': 1999, 'learning_rate': 0.037344068152587624, 'depth': 6, 'l2_leaf_reg': 5.146962723688209, 'subsample': 0.5483313033373785, 'rsm': 0.9689221316516907, 'bagging_temperature': 0.384930987172047}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:49:12,665] Trial 180 finished with value: 0.03089142970951872 and parameters: {'min_abs_corr': 0.0335079067627569, 'max_pair_corr': 0.9727252744436977, 'iterations': 1947, 'learning_rate': 0.029093220200347193, 'depth': 4, 'l2_leaf_reg': 5.619732256841637, 'subsample': 0.6205257096899855, 'rsm': 0.9054921311380052, 'bagging_temperature': 0.41421486600608387}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:49:27,851] Trial 181 finished with value: 0.031162613806136524 and parameters: {'min_abs_corr': 0.023835388172738073, 'max_pair_corr': 0.9201606592056364, 'iterations': 1968, 'learning_rate': 0.05217457788940833, 'depth': 4, 'l2_leaf_reg': 4.120190123055728, 'subsample': 0.6057217318763518, 'rsm': 0.7667829593426462, 'bagging_temperature': 0.48276268530951294}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:49:45,566] Trial 182 finished with value: 0.030329469963167533 and parameters: {'min_abs_corr': 0.028213942333570868, 'max_pair_corr': 0.9774478202590289, 'iterations': 1901, 'learning_rate': 0.04129109024908991, 'depth': 4, 'l2_leaf_reg': 4.409846767722815, 'subsample': 0.5909018211203101, 'rsm': 0.7081339716864965, 'bagging_temperature': 0.43863775887639106}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:50:04,238] Trial 183 finished with value: 0.030428931073253628 and parameters: {'min_abs_corr': 0.037084375559892975, 'max_pair_corr': 0.9797074594637385, 'iterations': 1961, 'learning_rate': 0.03413051782979877, 'depth': 4, 'l2_leaf_reg': 3.877228634087023, 'subsample': 0.5820801169151607, 'rsm': 0.7293777672402375, 'bagging_temperature': 0.46455054654442124}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:50:22,495] Trial 184 finished with value: 0.030417633514104203 and parameters: {'min_abs_corr': 0.03199025299735048, 'max_pair_corr': 0.9760715224276918, 'iterations': 1928, 'learning_rate': 0.023294322933976343, 'depth': 4, 'l2_leaf_reg': 4.804050162403641, 'subsample': 0.6304825152350181, 'rsm': 0.7440736643101332, 'bagging_temperature': 0.4988307873109767}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:50:30,619] Trial 185 finished with value: 0.03191990080894661 and parameters: {'min_abs_corr': 0.07086671977430897, 'max_pair_corr': 0.9839297542172138, 'iterations': 781, 'learning_rate': 0.025978068069470922, 'depth': 4, 'l2_leaf_reg': 4.255403779625893, 'subsample': 0.6120074539172495, 'rsm': 0.9386854636157437, 'bagging_temperature': 0.4482483943982788}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:50:50,158] Trial 186 finished with value: 0.030702354801530267 and parameters: {'min_abs_corr': 0.03549192088636027, 'max_pair_corr': 0.9810359694211047, 'iterations': 1862, 'learning_rate': 0.03821468432763754, 'depth': 4, 'l2_leaf_reg': 9.9102531415669, 'subsample': 0.5986912768755798, 'rsm': 0.8460983990780115, 'bagging_temperature': 0.42100798898040426}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:51:09,955] Trial 187 finished with value: 0.030662652476417855 and parameters: {'min_abs_corr': 0.038610737698831166, 'max_pair_corr': 0.9368895241623376, 'iterations': 1427, 'learning_rate': 0.0464059679923472, 'depth': 5, 'l2_leaf_reg': 5.25968304602593, 'subsample': 0.5627258182187185, 'rsm': 0.914824470391788, 'bagging_temperature': 0.6493212049878989}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:51:26,118] Trial 188 finished with value: 0.03132366976617689 and parameters: {'min_abs_corr': 0.029521927594186204, 'max_pair_corr': 0.9328743094928779, 'iterations': 1811, 'learning_rate': 0.03156341300015977, 'depth': 4, 'l2_leaf_reg': 4.510376648966581, 'subsample': 0.6450868331979703, 'rsm': 0.8734775074343408, 'bagging_temperature': 0.5879815982879384}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:51:43,472] Trial 189 finished with value: 0.03041873537803543 and parameters: {'min_abs_corr': 0.033529302805210395, 'max_pair_corr': 0.9705216814693756, 'iterations': 1730, 'learning_rate': 0.062223753800700235, 'depth': 4, 'l2_leaf_reg': 3.724048432636478, 'subsample': 0.5876404447939028, 'rsm': 0.9467690968924872, 'bagging_temperature': 0.3979930661343215}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:51:55,922] Trial 190 finished with value: 0.03060868151834479 and parameters: {'min_abs_corr': 0.04441570181086628, 'max_pair_corr': 0.9780915091703191, 'iterations': 1780, 'learning_rate': 0.021812507144830618, 'depth': 4, 'l2_leaf_reg': 5.695035406816937, 'subsample': 0.536874696250258, 'rsm': 0.43423432134907003, 'bagging_temperature': 0.5290957494702067}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:52:14,591] Trial 191 finished with value: 0.03040496026472762 and parameters: {'min_abs_corr': 0.037067781183823756, 'max_pair_corr': 0.9751620004990997, 'iterations': 1941, 'learning_rate': 0.025414288554189066, 'depth': 4, 'l2_leaf_reg': 1.1728124143470895, 'subsample': 0.5778343164742298, 'rsm': 0.7893927034454392, 'bagging_temperature': 0.4609186959155517}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:52:32,612] Trial 192 finished with value: 0.02994039309332682 and parameters: {'min_abs_corr': 0.0405226272293127, 'max_pair_corr': 0.9767472934580259, 'iterations': 1885, 'learning_rate': 0.028514951540164032, 'depth': 4, 'l2_leaf_reg': 4.786466708791107, 'subsample': 0.5548396728943586, 'rsm': 0.7816925576250472, 'bagging_temperature': 0.43869615958601843}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:52:50,722] Trial 193 finished with value: 0.03048451373972918 and parameters: {'min_abs_corr': 0.04132731069746193, 'max_pair_corr': 0.9779533634086858, 'iterations': 1894, 'learning_rate': 0.028998763428186688, 'depth': 4, 'l2_leaf_reg': 4.98756081807836, 'subsample': 0.5662758619083815, 'rsm': 0.773960358182689, 'bagging_temperature': 0.43633799149024677}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:53:09,278] Trial 194 finished with value: 0.03022396230993777 and parameters: {'min_abs_corr': 0.0398975121191703, 'max_pair_corr': 0.9742371963790076, 'iterations': 1840, 'learning_rate': 0.034581445640713845, 'depth': 4, 'l2_leaf_reg': 4.670064912836918, 'subsample': 0.5479351862998447, 'rsm': 0.926141813239848, 'bagging_temperature': 0.4913290424729783}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:53:26,084] Trial 195 finished with value: 0.030304419351310962 and parameters: {'min_abs_corr': 0.03563525802644642, 'max_pair_corr': 0.9537732833371696, 'iterations': 1999, 'learning_rate': 0.04279260382385316, 'depth': 4, 'l2_leaf_reg': 4.1237042675271995, 'subsample': 0.5942014546760753, 'rsm': 0.756705616776585, 'bagging_temperature': 0.41211566550014583}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:53:57,281] Trial 196 finished with value: 0.029671896550323772 and parameters: {'min_abs_corr': 0.042728003274881826, 'max_pair_corr': 0.9822408786517348, 'iterations': 1965, 'learning_rate': 0.026669222321166804, 'depth': 5, 'l2_leaf_reg': 4.8683812150737555, 'subsample': 0.5239348540745435, 'rsm': 0.8874120726050693, 'bagging_temperature': 0.44060074223347195}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:54:28,502] Trial 197 finished with value: 0.02990372700927802 and parameters: {'min_abs_corr': 0.04252492500626003, 'max_pair_corr': 0.9852616069289046, 'iterations': 1888, 'learning_rate': 0.027462276228424433, 'depth': 5, 'l2_leaf_reg': 4.87672797145738, 'subsample': 0.5283911247451899, 'rsm': 0.8594406699082251, 'bagging_temperature': 0.3867131377334278}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:55:00,264] Trial 198 finished with value: 0.03014721265873168 and parameters: {'min_abs_corr': 0.04403876667626469, 'max_pair_corr': 0.9848293356910099, 'iterations': 1927, 'learning_rate': 0.02287899862530796, 'depth': 5, 'l2_leaf_reg': 5.320406585884708, 'subsample': 0.5228916630050391, 'rsm': 0.8628443310802698, 'bagging_temperature': 0.3611602391553751}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:55:29,390] Trial 199 finished with value: 0.030347574665359332 and parameters: {'min_abs_corr': 0.04697471171266679, 'max_pair_corr': 0.9861448660320135, 'iterations': 1763, 'learning_rate': 0.025599780267657395, 'depth': 5, 'l2_leaf_reg': 4.9563869631533475, 'subsample': 0.5098273735036597, 'rsm': 0.8848837404492087, 'bagging_temperature': 0.38861282186801976}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:55:50,373] Trial 200 finished with value: 0.04622577161007539 and parameters: {'min_abs_corr': 0.037860279919970624, 'max_pair_corr': 0.9827655608142923, 'iterations': 1291, 'learning_rate': 0.0019916969496196362, 'depth': 5, 'l2_leaf_reg': 5.5497637303590786, 'subsample': 0.524637274960833, 'rsm': 0.8609493334057857, 'bagging_temperature': 0.3226616280691707}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:56:19,150] Trial 201 finished with value: 0.029788910195615602 and parameters: {'min_abs_corr': 0.0429797183948932, 'max_pair_corr': 0.981443020029141, 'iterations': 1873, 'learning_rate': 0.030686575014024678, 'depth': 5, 'l2_leaf_reg': 4.822000780955276, 'subsample': 0.53144864334092, 'rsm': 0.8044052064140884, 'bagging_temperature': 0.42874511907530044}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:56:47,803] Trial 202 finished with value: 0.03040066601340339 and parameters: {'min_abs_corr': 0.04227691201727316, 'max_pair_corr': 0.9819127833397813, 'iterations': 1856, 'learning_rate': 0.03111827912288648, 'depth': 5, 'l2_leaf_reg': 5.117617924432516, 'subsample': 0.5333309982906701, 'rsm': 0.8239462504794386, 'bagging_temperature': 0.4259765415069463}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:57:16,128] Trial 203 finished with value: 0.030163373466154088 and parameters: {'min_abs_corr': 0.04559078872138323, 'max_pair_corr': 0.9801968454531912, 'iterations': 1908, 'learning_rate': 0.01919387137162347, 'depth': 5, 'l2_leaf_reg': 4.569830966066322, 'subsample': 0.5092016685349027, 'rsm': 0.8013941082307746, 'bagging_temperature': 0.40826984198826605}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:57:49,136] Trial 204 finished with value: 0.02984596897679102 and parameters: {'min_abs_corr': 0.048771784510422106, 'max_pair_corr': 0.9886554911746467, 'iterations': 1960, 'learning_rate': 0.027355071229309073, 'depth': 5, 'l2_leaf_reg': 4.876481088629079, 'subsample': 0.5211645941313885, 'rsm': 0.8505911853058112, 'bagging_temperature': 0.3767568056531271}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:58:19,373] Trial 205 finished with value: 0.030326609488409994 and parameters: {'min_abs_corr': 0.05000658220770369, 'max_pair_corr': 0.988529301126562, 'iterations': 1815, 'learning_rate': 0.026842760761783362, 'depth': 5, 'l2_leaf_reg': 4.733354269704705, 'subsample': 0.5205696035904345, 'rsm': 0.8516359516114348, 'bagging_temperature': 0.5645726407374739}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:58:51,338] Trial 206 finished with value: 0.029935194825214534 and parameters: {'min_abs_corr': 0.048092266273402164, 'max_pair_corr': 0.9870174338924742, 'iterations': 1961, 'learning_rate': 0.03192503719920207, 'depth': 5, 'l2_leaf_reg': 4.850470664593724, 'subsample': 0.5154988701197754, 'rsm': 0.840031674260303, 'bagging_temperature': 0.37599476369790896}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:59:22,988] Trial 207 finished with value: 0.030263951025852935 and parameters: {'min_abs_corr': 0.052780715795772426, 'max_pair_corr': 0.9890609417526052, 'iterations': 1880, 'learning_rate': 0.037060890034843884, 'depth': 5, 'l2_leaf_reg': 4.362712711067248, 'subsample': 0.53301456263092, 'rsm': 0.8748506682261136, 'bagging_temperature': 0.21610553356696083}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 10:59:54,370] Trial 208 finished with value: 0.030403101755025436 and parameters: {'min_abs_corr': 0.04384501295095476, 'max_pair_corr': 0.9845699154449286, 'iterations': 1926, 'learning_rate': 0.02828313084429031, 'depth': 5, 'l2_leaf_reg': 5.053737960512402, 'subsample': 0.5408364248174705, 'rsm': 0.8960043670250248, 'bagging_temperature': 0.6087188090691711}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:00:24,935] Trial 209 finished with value: 0.030276706100384205 and parameters: {'min_abs_corr': 0.04801107037900905, 'max_pair_corr': 0.9861094538460035, 'iterations': 1843, 'learning_rate': 0.034556022889221515, 'depth': 5, 'l2_leaf_reg': 4.63841903215538, 'subsample': 0.5267319127485957, 'rsm': 0.8570637411819805, 'bagging_temperature': 0.445928188726679}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:00:54,376] Trial 210 finished with value: 0.029435807116110123 and parameters: {'min_abs_corr': 0.045708339086987015, 'max_pair_corr': 0.9833879319651327, 'iterations': 1789, 'learning_rate': 0.02621459179887474, 'depth': 5, 'l2_leaf_reg': 4.8835377597335325, 'subsample': 0.5065217217189592, 'rsm': 0.9098200126448619, 'bagging_temperature': 0.4292882104998416}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:01:26,206] Trial 211 finished with value: 0.029871720963922287 and parameters: {'min_abs_corr': 0.04478202491962039, 'max_pair_corr': 0.9898946346883865, 'iterations': 1784, 'learning_rate': 0.02416349645641678, 'depth': 5, 'l2_leaf_reg': 4.909513059908849, 'subsample': 0.5100286782227613, 'rsm': 0.9022015444315388, 'bagging_temperature': 0.4154085075566156}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:01:57,978] Trial 212 finished with value: 0.03061990472761561 and parameters: {'min_abs_corr': 0.0454825243174094, 'max_pair_corr': 0.9898185939406002, 'iterations': 1770, 'learning_rate': 0.02573523835388573, 'depth': 5, 'l2_leaf_reg': 4.96680505897411, 'subsample': 0.5028386449464889, 'rsm': 0.9142405780351376, 'bagging_temperature': 0.4193869048652789}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:02:25,898] Trial 213 finished with value: 0.029916847176116097 and parameters: {'min_abs_corr': 0.046357855475017286, 'max_pair_corr': 0.9838197531251691, 'iterations': 1728, 'learning_rate': 0.024180873258458704, 'depth': 5, 'l2_leaf_reg': 4.895840858988963, 'subsample': 0.5023869676778885, 'rsm': 0.9006517057742226, 'bagging_temperature': 0.3969677508414914}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:02:56,097] Trial 214 finished with value: 0.03019634752088992 and parameters: {'min_abs_corr': 0.04226724655435203, 'max_pair_corr': 0.9877719865046253, 'iterations': 1795, 'learning_rate': 0.020872414831178687, 'depth': 5, 'l2_leaf_reg': 5.061511118297818, 'subsample': 0.512753462877364, 'rsm': 0.8879217573353492, 'bagging_temperature': 0.4300915335443172}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:03:24,771] Trial 215 finished with value: 0.030227367490724077 and parameters: {'min_abs_corr': 0.049152755478153204, 'max_pair_corr': 0.9872590819850126, 'iterations': 1703, 'learning_rate': 0.03029492007614488, 'depth': 5, 'l2_leaf_reg': 5.235300228727828, 'subsample': 0.5161548540655752, 'rsm': 0.9099584154995134, 'bagging_temperature': 0.4595640718082707}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:03:54,191] Trial 216 finished with value: 0.030185938244164694 and parameters: {'min_abs_corr': 0.051579799317964185, 'max_pair_corr': 0.984680529460411, 'iterations': 1753, 'learning_rate': 0.027720605617417474, 'depth': 5, 'l2_leaf_reg': 4.777226416898804, 'subsample': 0.5255053896220458, 'rsm': 0.9310382282994996, 'bagging_temperature': 0.34394948007380816}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:04:22,613] Trial 217 finished with value: 0.02989024524168596 and parameters: {'min_abs_corr': 0.043424704184625525, 'max_pair_corr': 0.9826570464853118, 'iterations': 1807, 'learning_rate': 0.02437967847233552, 'depth': 5, 'l2_leaf_reg': 4.673717628956392, 'subsample': 0.5306339308788509, 'rsm': 0.8703636795997736, 'bagging_temperature': 0.4167287479991041}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:04:51,024] Trial 218 finished with value: 0.029896817915824898 and parameters: {'min_abs_corr': 0.04417906941764594, 'max_pair_corr': 0.9813753730618658, 'iterations': 1791, 'learning_rate': 0.023523656993664536, 'depth': 5, 'l2_leaf_reg': 4.6156241899340635, 'subsample': 0.5409049019949369, 'rsm': 0.8784188733749815, 'bagging_temperature': 0.44631517015038724}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:05:19,760] Trial 219 finished with value: 0.029734398989865823 and parameters: {'min_abs_corr': 0.04729818747576074, 'max_pair_corr': 0.9822417724317458, 'iterations': 1814, 'learning_rate': 0.020073029504520765, 'depth': 5, 'l2_leaf_reg': 4.485222367639007, 'subsample': 0.5154357432293468, 'rsm': 0.8926298415351912, 'bagging_temperature': 0.4177115046092024}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:05:42,624] Trial 220 finished with value: 0.030059024787031964 and parameters: {'min_abs_corr': 0.04769492451229324, 'max_pair_corr': 0.9794760621729479, 'iterations': 1481, 'learning_rate': 0.020042920659772725, 'depth': 5, 'l2_leaf_reg': 4.361311084283798, 'subsample': 0.5105279885872813, 'rsm': 0.902716851238687, 'bagging_temperature': 0.47585341325262137}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:06:11,321] Trial 221 finished with value: 0.030314816401336563 and parameters: {'min_abs_corr': 0.04691810735968236, 'max_pair_corr': 0.9826575209541721, 'iterations': 1820, 'learning_rate': 0.01751001753544438, 'depth': 5, 'l2_leaf_reg': 4.5311318798570035, 'subsample': 0.5175271684698421, 'rsm': 0.892071909504593, 'bagging_temperature': 0.41696209147355795}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:06:39,556] Trial 222 finished with value: 0.030025406920655417 and parameters: {'min_abs_corr': 0.04474047582343314, 'max_pair_corr': 0.9829840444721261, 'iterations': 1750, 'learning_rate': 0.021863519275613516, 'depth': 5, 'l2_leaf_reg': 4.721635902220004, 'subsample': 0.501858778402518, 'rsm': 0.8701165245915268, 'bagging_temperature': 0.4356597577674099}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:07:08,182] Trial 223 finished with value: 0.029416205121824246 and parameters: {'min_abs_corr': 0.04976320515447434, 'max_pair_corr': 0.9814562270396275, 'iterations': 1795, 'learning_rate': 0.025282934243555974, 'depth': 5, 'l2_leaf_reg': 5.164355405230597, 'subsample': 0.5197744622599384, 'rsm': 0.9186378804480054, 'bagging_temperature': 0.40839926040807706}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:07:34,698] Trial 224 finished with value: 0.029426915062197145 and parameters: {'min_abs_corr': 0.05035524267970958, 'max_pair_corr': 0.978784897010808, 'iterations': 1723, 'learning_rate': 0.032996523558148305, 'depth': 5, 'l2_leaf_reg': 5.146807658321271, 'subsample': 0.5215985517473026, 'rsm': 0.9216997258037923, 'bagging_temperature': 0.4594167618870811}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:08:16,533] Trial 225 finished with value: 0.030097479385811088 and parameters: {'min_abs_corr': 0.050313209287004744, 'max_pair_corr': 0.9789598501259712, 'iterations': 1698, 'learning_rate': 0.03050036960255721, 'depth': 6, 'l2_leaf_reg': 5.200570787618036, 'subsample': 0.5226383581768168, 'rsm': 0.9207102037048421, 'bagging_temperature': 0.6308236636736658}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:08:42,262] Trial 226 finished with value: 0.03040147429364931 and parameters: {'min_abs_corr': 0.0536047394959827, 'max_pair_corr': 0.9810025679680124, 'iterations': 1646, 'learning_rate': 0.034843015044634634, 'depth': 5, 'l2_leaf_reg': 5.867638364502232, 'subsample': 0.5400665411023792, 'rsm': 0.9416343296246289, 'bagging_temperature': 0.45609949150902507}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:09:08,736] Trial 227 finished with value: 0.02982775045293658 and parameters: {'min_abs_corr': 0.05137585966650459, 'max_pair_corr': 0.9779677516960602, 'iterations': 1744, 'learning_rate': 0.03164499112033976, 'depth': 5, 'l2_leaf_reg': 5.41007154582398, 'subsample': 0.5178723323891652, 'rsm': 0.9107154777550486, 'bagging_temperature': 0.5075724732019897}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:09:33,944] Trial 228 finished with value: 0.03036858971492426 and parameters: {'min_abs_corr': 0.053890414703175384, 'max_pair_corr': 0.9782352482161741, 'iterations': 1716, 'learning_rate': 0.0330396379249127, 'depth': 5, 'l2_leaf_reg': 5.4308158018942985, 'subsample': 0.5323162780869823, 'rsm': 0.9287541964534863, 'bagging_temperature': 0.4926105502483435}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:10:00,847] Trial 229 finished with value: 0.030209268163583027 and parameters: {'min_abs_corr': 0.05136897282745833, 'max_pair_corr': 0.979747329435761, 'iterations': 1741, 'learning_rate': 0.03813419037073271, 'depth': 5, 'l2_leaf_reg': 5.19888788229429, 'subsample': 0.5200783407331395, 'rsm': 0.9203320802222111, 'bagging_temperature': 0.5189508946117242}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:10:25,945] Trial 230 finished with value: 0.029895257123592246 and parameters: {'min_abs_corr': 0.048069536714410846, 'max_pair_corr': 0.9773656556625946, 'iterations': 1680, 'learning_rate': 0.028541808156314706, 'depth': 5, 'l2_leaf_reg': 5.2936819277873175, 'subsample': 0.5148716940524588, 'rsm': 0.8873517221683559, 'bagging_temperature': 0.47674968780157156}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:10:54,952] Trial 231 finished with value: 0.02964761742991138 and parameters: {'min_abs_corr': 0.04953427745509243, 'max_pair_corr': 0.9810911691810683, 'iterations': 1829, 'learning_rate': 0.032281188974641044, 'depth': 5, 'l2_leaf_reg': 5.478527982135315, 'subsample': 0.5296732616075881, 'rsm': 0.9122881456759495, 'bagging_temperature': 0.5496317909333195}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:11:23,097] Trial 232 finished with value: 0.03003633126007781 and parameters: {'min_abs_corr': 0.05192446505940358, 'max_pair_corr': 0.9801187556765812, 'iterations': 1840, 'learning_rate': 0.03164670014554735, 'depth': 5, 'l2_leaf_reg': 5.604179393135852, 'subsample': 0.5469905987201669, 'rsm': 0.9096070311573234, 'bagging_temperature': 0.5456500392940552}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:11:52,679] Trial 233 finished with value: 0.02993528200429551 and parameters: {'min_abs_corr': 0.049883018618862546, 'max_pair_corr': 0.9758190855332343, 'iterations': 1955, 'learning_rate': 0.026956126994089225, 'depth': 5, 'l2_leaf_reg': 5.440223144894639, 'subsample': 0.5319847807912256, 'rsm': 0.9281027463929055, 'bagging_temperature': 0.5084745582691564}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:12:12,580] Trial 234 finished with value: 0.030428388281819197 and parameters: {'min_abs_corr': 0.05833722386674991, 'max_pair_corr': 0.9783879172403349, 'iterations': 1347, 'learning_rate': 0.036564807309578326, 'depth': 5, 'l2_leaf_reg': 5.057351251392914, 'subsample': 0.5196523051914462, 'rsm': 0.917049038590744, 'bagging_temperature': 0.5359897932393746}. Best is trial 88 with value: 0.02933544222538914.
[I 2025-08-01 11:12:40,696] Trial 235 finished with value: 0.030660775385514004 and parameters: {'min_abs_corr': 0.04966183950753971, 'max_pair_corr': 0.9813193352238885, 'iterations': 1763, 'learning_rate': 0.031038126755800265, 'depth': 5, 'l2_leaf_reg': 5.334116059966716, 'subsample': 0.5000014561815357, 'rsm': 0.9500933404072266, 'bagging_temperature': 0.45081551617583154}. Best is trial 88 with value: 0.02933544222538914.
